Knokke-Heist,HOUSE,VILLA,5250000,FOR_SALE,5,5,368,"{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,,True,1143,1143,0,4,True,AS_NEW
Schoten,HOUSE,VILLA,5000000,FOR_SALE,7,5,1500,"{'surface': 30, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,True,16500,16750,750,4,False,GOOD
Antwerp,HOUSE,APARTMENT_BLOCK,5000000,FOR_SALE,0,,,,,False,,,,,0,0,,False,
Schilde,HOUSE,VILLA,5000000,FOR_SALE,3,2,1040,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,,,,32380,0,4,,
Aalst,HOUSE,MIXED_USE_BUILDING,5000000,FOR_SALE,0,,,,,False,,,,,0,0,2,,
Schilde,HOUSE,VILLA,4995000,FOR_SALE,5,3,625,,,False,True,,,,32390,625,4,,
Ixelles,HOUSE,HOUSE,4950000,FOR_SALE,5,5,570,"{'surface': 15, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,True,True,80,True,100,300,0,3,True,AS_NEW
Forest,HOUSE,HOUSE,4950000,FOR_SALE,7,7,1100,"{'surface': 20, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,True,19,4895,1500,4,True,AS_NEW
Knokke-Heist,APARTMENT,GROUND_FLOOR,4950000,FOR_SALE,4,3,188,"{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,,0,3,False,GOOD
Saint-Gilles,HOUSE,EXCEPTIONAL_PROPERTY,4950000,FOR_SALE,6,5,1500,"{'surface': 225, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,81,True,3500,5000,1500,4,True,AS_NEW
Forest,HOUSE,EXCEPTIONAL_PROPERTY,4950000,FOR_SALE,6,6,800,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,100,,,4895,0,4,True,AS_NEW
Bruxelles,HOUSE,HOUSE,4950000,FOR_SALE,5,7,1100,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,True,,,,,0,1500,4,True,AS_NEW
Tervuren,HOUSE,VILLA,4950000,FOR_SALE,6,5,750,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,150,,,20000,0,4,True,GOOD
BRUXELLES,HOUSE,EXCEPTIONAL_PROPERTY,4950000,FOR_SALE,6,6,1100,,,True,True,200,,,4895,0,4,True,AS_NEW
Tervuren,HOUSE,EXCEPTIONAL_PROPERTY,4950000,FOR_SALE,6,6,728,"{'surface': 32, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,100,True,20066,20066,796,4,True,GOOD
Knokke-Zoute,APARTMENT,APARTMENT,4950000,FOR_SALE,4,3,188,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,True,,,0,3,False,AS_NEW
Zoersel,HOUSE,CASTLE,4950000,FOR_SALE,5,3,1079,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,148400,0,4,,
Zoersel,HOUSE,CASTLE,4950000,FOR_SALE,5,3,1079,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,,,14840,0,,False,
Zoersel,HOUSE,CASTLE,4950000,FOR_SALE,5,3,1079,"{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,,,,148400,0,4,,
Forest,HOUSE,EXCEPTIONAL_PROPERTY,4950000,FOR_SALE,7,6,1500,,,False,True,,,,4895,0,,True,
Tervuren,HOUSE,EXCEPTIONAL_PROPERTY,4950000,FOR_SALE,6,5,750,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,100,True,20000,20000,750,4,True,GOOD
Etterbeek,HOUSE,MIXED_USE_BUILDING,4900000,FOR_SALE,12,10,1400,,True,False,True,50,,,280,0,2,,GOOD
Knokke-Heist,APARTMENT,PENTHOUSE,4850000,FOR_SALE,3,3,165,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,False,True,90,,,,165,2,False,AS_NEW
Kapellen,HOUSE,HOUSE,4850000,FOR_SALE,9,10,1600,"{'surface': 42, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,6335,0,4,True,AS_NEW
Aartselaar,HOUSE,EXCEPTIONAL_PROPERTY,4850000,FOR_SALE,10,7,2000,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,,,,,13490,0,4,True,AS_NEW
Kapellen,HOUSE,VILLA,4850000,FOR_SALE,10,10,1200,,,False,True,,,,6400,0,4,,AS_NEW
Knokke-Heist,APARTMENT,APARTMENT,4800000,FOR_SALE,2,2,148,"{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,9,,,,0,2,True,AS_NEW
Waterloo,HOUSE,VILLA,4800000,FOR_SALE,6,,1100,,,False,True,,,,10093,0,4,,AS_NEW
,,,,,,,,,,,,,,,,,,,
Gent,HOUSE,APARTMENT_BLOCK,4650000,FOR_SALE,0,,854,,,False,,,,,291,222,,False,AS_NEW
Knokke-Heist Knokke,APARTMENT,APARTMENT,4600000,FOR_SALE,3,2,163,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,False,True,17,,,,0,2,False,AS_NEW
Knokke-Heist,APARTMENT,APARTMENT,4600000,FOR_SALE,3,2,163,,True,False,True,9,,,,0,2,False,AS_NEW
Knokke-Heist,APARTMENT,APARTMENT,4600000,FOR_SALE,3,2,163,,False,False,True,17,True,,,0,,False,
het Zoute,APARTMENT,APARTMENT,4600000,FOR_SALE,3,2,163,,False,False,,,,,,170,2,False,AS_NEW
Saint-Gilles,HOUSE,MIXED_USE_BUILDING,4600000,FOR_SALE,0,,,,,False,,,,,820,0,,,
Ixelles,HOUSE,HOUSE,4500000,FOR_SALE,4,1,627,"{'surface': 35, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,,,0,0,,False,AS_NEW
Knokke-Heist,APARTMENT,DUPLEX,4500000,FOR_SALE,3,3,192,"{'surface': 7, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,False,True,44,,,,0,2,False,AS_NEW
Knokke-Heist,APARTMENT,PENTHOUSE,4500000,FOR_SALE,3,3,192,"{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,,0,3,False,AS_NEW
Molenbeek-Saint-Jean,HOUSE,APARTMENT_BLOCK,4500000,FOR_SALE,0,,,"{'surface': None, 'type': 'USA_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,,,,0,0,2,False,AS_NEW
Knokke-Heist,HOUSE,VILLA,4350000,FOR_SALE,5,2,464,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,True,True,,True,,42000,277,4,False,AS_NEW
Knokke-Heist,HOUSE,HOUSE,4350000,FOR_SALE,5,2,464,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,42000,0,4,False,GOOD
Ixelles,APARTMENT,APARTMENT,4350000,FOR_SALE,3,3,362,"{'surface': 50, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,235,True,80,,0,3,,JUST_RENOVATED
Knokke-Heist,HOUSE,HOUSE,4350000,FOR_SALE,5,2,464,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,True,42000,42000,0,4,False,GOOD
WOLUWE-SAINT-PIERRE,HOUSE,VILLA,4300000,FOR_SALE,6,3,950,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,,,,11600,0,4,True,AS_NEW
