Deinze,HOUSE,HOUSE,837000,FOR_SALE,4,2,326,"{'surface': 29, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,60,True,1200,1526,0,4,False,GOOD
Dilbeek,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,,False,,,,,,0,,,
DUINBERGEN,APARTMENT,APARTMENT,835000,FOR_SALE,2,1,103,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,22,,,,0,2,,GOOD
,,,,,,,,,,,,,,,,,,,
Knokke-Heist,APARTMENT,DUPLEX,835000,FOR_SALE,2,1,107,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,22,,,,0,2,False,AS_NEW
Knokke-Heist,APARTMENT,DUPLEX,835000,FOR_SALE,2,1,107,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,22,,,,0,2,False,AS_NEW
Gent,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,,False,,,,,,0,,,
Knokke-Heist,APARTMENT,DUPLEX,835000,FOR_SALE,2,1,98,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,22,,,,0,,False,AS_NEW
Knokke-Zoute,HOUSE,HOUSE,835000,FOR_SALE,4,1,151,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,172,0,2,False,AS_NEW
Gent,APARTMENT,LOFT,835000,FOR_SALE,3,1,199,"{'surface': None, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,15,,,,0,,False,AS_NEW
Knokke,APARTMENT,APARTMENT,835000,FOR_SALE,2,2,107,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,False,True,,,,,0,2,False,
Kapellen,APARTMENT,DUPLEX,835000,FOR_SALE,3,3,324,"{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,,0,,False,
Bruxelles,HOUSE,MANSION,835000,FOR_SALE,5,2,276,"{'surface': 8, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,,,True,70,143,0,2,,TO_BE_DONE_UP
Ixelles,HOUSE,HOUSE,835000,FOR_SALE,5,2,320,"{'surface': 9, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,,,210,0,2,False,TO_RENOVATE
Scheldewindeke,HOUSE,VILLA,835000,FOR_SALE,3,2,240,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,,,2950,0,4,False,GOOD
Weelde,HOUSE,VILLA,835000,FOR_SALE,3,4,453,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,True,,3990,0,,False,GOOD
Duinbergen,APARTMENT,APARTMENT,835000,FOR_SALE,2,1,98,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,,0,2,False,GOOD
Brugge,APARTMENT,GROUND_FLOOR,835000,FOR_SALE,2,2,182,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,,,,0,2,False,JUST_RENOVATED
Gent,APARTMENT,APARTMENT,835000,FOR_SALE,1,1,,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,,0,2,False,AS_NEW
BRUXELLES,HOUSE,APARTMENT_BLOCK,835000,FOR_SALE,5,,370,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,,,0,0,,False,
Wetteren,HOUSE,HOUSE,835000,FOR_SALE,3,1,345,"{'surface': 18, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,15,True,965,1212,0,4,,GOOD
Dilbeek,HOUSE,VILLA,835000,FOR_SALE,8,3,536,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,,,,940,0,4,False,TO_BE_DONE_UP
Lanaken,HOUSE,VILLA,835000,FOR_SALE,4,1,363,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,,,True,,2700,0,,False,AS_NEW
Lommel,HOUSE,MANOR_HOUSE,835000,FOR_SALE,4,3,482,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,,True,,1184,0,,False,
Antwerp,HOUSE,APARTMENT_BLOCK,835000,FOR_SALE,8,4,332,"{'surface': 6, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,3,True,38,379,0,3,,TO_BE_DONE_UP
Houthulst,APARTMENT,APARTMENT,835000,FOR_SALE,7,5,,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,,,,,0,,False,AS_NEW
Bruxelles-Quartier Louise,APARTMENT,APARTMENT,834000,FOR_SALE,2,1,113,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,26,,,,0,3,,AS_NEW
Harelbeke,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,False,,,,,,0,,,
Hasselt,HOUSE,TOWN_HOUSE,832000,FOR_SALE,4,2,276,"{'surface': None, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,True,True,,True,,230,0,2,,GOOD
Hasselt,HOUSE,EXCEPTIONAL_PROPERTY,832000,FOR_SALE,4,2,276,"{'surface': None, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,True,True,,True,,230,0,2,,GOOD
Mol,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,,False,,,,,,0,,,
Bruxelles,APARTMENT,APARTMENT,830000,FOR_SALE,3,2,216,"{'surface': 14, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,46,,,,216,2,False,TO_BE_DONE_UP
Liège,APARTMENT,APARTMENT,830000,FOR_SALE,2,1,280,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,38,,,,0,,,AS_NEW
Woluwe-Saint-Lambert,HOUSE,HOUSE,830000,FOR_SALE,4,2,180,"{'surface': 10, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,13,True,20,133,255,2,False,GOOD
Uccle,APARTMENT,APARTMENT,830000,FOR_SALE,4,2,240,"{'surface': 15, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,52,,,,0,2,False,GOOD
,,,,,,,,,,,,,,,,,,,
Forest,HOUSE,HOUSE,830000,FOR_SALE,5,3,350,,False,False,True,,,,97,250,2,False,TO_RENOVATE
WOLUWÉ-SAINT-PIERRE,HOUSE,HOUSE,830000,FOR_SALE,5,2,260,"{'surface': 12, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,True,,,True,,390,0,2,,GOOD
Turnhout,APARTMENT,PENTHOUSE,830000,FOR_SALE,3,2,260,"{'surface': 27, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,,,,0,2,False,AS_NEW
Lochristi,HOUSE,HOUSE,829816,FOR_SALE,3,1,210,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,,,,,1840,0,,False,
Itterbeek,HOUSE,HOUSE,829000,FOR_SALE,5,2,296,"{'surface': 20, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,True,,,,,2024,0,3,False,GOOD
Horebeke,HOUSE,HOUSE,829000,FOR_SALE,3,3,314,,False,True,True,,True,,0,0,,False,
Dilbeek,HOUSE,HOUSE,829000,FOR_SALE,5,1,285,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,True,,,,2002,0,4,,GOOD
Itterbeek,HOUSE,HOUSE,829000,FOR_SALE,5,1,285,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,True,,,,2002,0,4,,GOOD
Horebeke,HOUSE,HOUSE,829000,FOR_SALE,3,3,314,,False,True,True,,True,,0,0,,False,
Zwijnaarde,APARTMENT,APARTMENT,827000,FOR_SALE,3,2,199,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,25,,,,0,4,,
Melle,APARTMENT,APARTMENT,827000,FOR_SALE,6,3,,,False,False,,,,,,0,4,False,
Melle,HOUSE,APARTMENT_BLOCK,827000,FOR_SALE,6,,,,False,False,True,12,,,361,0,4,,JUST_RENOVATED
Bruxelles,APARTMENT,APARTMENT,825000,FOR_SALE,3,2,145,"{'surface': 16, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,10,,,,8,4,True,AS_NEW
Sterrebeek,APARTMENT,APARTMENT,825000,FOR_SALE,2,1,130,"{'surface': 12, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,20,,,,0,2,False,AS_NEW
Woluwe-saint-pierre,HOUSE,HOUSE,825000,FOR_SALE,4,2,175,"{'surface': 9, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,23,True,110,308,0,3,False,TO_BE_DONE_UP
Uccle,APARTMENT,APARTMENT,825000,FOR_SALE,3,2,202,"{'surface': 15, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,9,,,,202,,True,JUST_RENOVATED
